text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
It aims to invest $ 200 million in Ruch over five years -- more than the sum Ruch says it needs to upgrade its outlets .,,,Ruch;Ruch,Ruch,,Ruch,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Initially Poland offered up to 75 percent of Ruch but in March Kaczmarek cancelled the tender and offered a minority stake with an option to increase the equity .,Kaczmarek,Poland,Ruch,Kaczmarek,,Poland,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Two consortia -- UWP-Hachette and a consortium of a Polish SPC group and Swiss firms -- placed initial bids .,,,UWP-Hachette;SPC,,SPC,Swiss,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
But after the change of tender conditions Swiss investors pulled out and SPC decided to bid jointly with UWP-Hachette .,,,SPC;UWP-Hachette,,SPC,Swiss,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
"Kaczmarek said in May he was unhappy that only one investor ended up bidding for Ruch , in which the government was initially offering up to 35 percent of shares with an option to extend the holding after investment promises are fulfilled .",Kaczmarek,,Ruch,Kaczmarek;Ruch,,,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
-- Anthony Barker +48 22 653 9700,Anthony Barker,,,Anthony Barker,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Three Russian soldiers killed in gun attack .,,,,,,Russian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
MOSCOW 1996-08-31,,MOSCOW,,,,MOSCOW,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Three Russian servicemen were killed on Saturday when unidentified gunmen attacked guards at an anti-aircraft installation outside Moscow , Interfax news agency said .",,Moscow,Interfax,,Interfax,Russian;Moscow,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
It quoted military officials as saying the attack took place in Sergiyev Posad 70 km ( 45 miles ) from the capital .,,Sergiyev Posad,,,,Sergiyev,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The officials said the attackers had seized two Kalashnikov assault rifles and disappeared .,,,,Kalashnikov,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Attacks on servicemen aimed at seizing their guns have become frequent in Russia where the number of violent crimes committed with the use of fire arms is growing .,,Russia,,,,Russia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Cuban novelist Jose Soler Puig dies at 79 .,Jose Soler Puig,,,Jose Soler Puig,,Cuban,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
HAVANA 1996-08-31,,HAVANA,,,,HAVANA,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"One of Cuba 's most acclaimed authors , Jose Soler Puig , died at the age of 79 , the official newspaper Granma reported on Saturday .",Jose Soler Puig,Cuba,Granma,Jose Soler Puig;Granma,,Cuba,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Puig 's first novel , "" Bertillon 166 , "" was published in 1960 , a year after the Cuban revolution brought President Fidel Castro to power .",Puig;Fidel Castro,,,Fidel Castro,,Puig;Cuban,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
"The book , which has been translated into 40 languages , deals with a day in the life of Santiago de Cuba , Puig 's native city , under the pre-Castro government of Fulgencio Batista .",Puig;Fulgencio Batista,Santiago de Cuba,,Puig;Fulgencio Batista,,Santiago;Cuba,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
"The titles of his other novels translate as "" In the Year of January "" ( 1963 ) , "" The Collapse "" ( 1964 ) , "" Sleeping Bread "" ( 1975 ) , "" The Decaying Mansion "" ( 1977 ) and "" A World of Things "" ( 1982 ) , followed by "" The Knot , "" "" Soul Alone "" and , most recently , "" A Woman . """,,,,Bread;Soul Alone,Collapse;Knot,Things,0,2,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"Granma called "" Sleeping Bread "" Puig 's "" greatest gift to the modern novel in our America . """,Puig,America,Granma,Granma;Puig,,America,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"The author said in an interview shortly before his death that his own experiences had lent his books their strong sense of realism . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"I 'm a thief of ideas , "" he said . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The stories have been given to me by people . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"In the same interview , published by Prensa Latina on Saturday , Puig was asked if he feared death . """,Puig,,Prensa Latina,Prensa Latina;Puig,,,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Death is not a punishment -- death is the end of life 's punishment , "" he said .",,,,,,Death,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
U.N. Ambassador Albright arrives in Chile .,Albright,Chile,U.N.,Ambassador Albright,,Chile,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
SANTIAGO 1996-08-31,SANTIAGO,,,,,SANTIAGO,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The U.S. ambassador to the United Nations , Madeleine Albright , arrived in Chile late Friday for talks on various Security Council issues with Chilean officials as part of a five-nation Latin American tour .",Madeleine Albright,U.S.;Chile,United Nations;Security Council,Madeleine Albright,United Nations;Security Council,U.S.;American,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5
"Albright will meet Foreign Minister Jose Miguel Insulza Monday for talks on issues currently up for debate on the council , of which Chile is a non-permanent member , a U.S. embassy statement said .",Albright;Jose Miguel Insulza,Chile;U.S.,,Albright;Jose Miguel Insulza,,Chile;U.S.,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"The two will also discuss various issues affecting relations between the United States and Chile , local officials said .",,United States;Chile,,,,United States;Chile,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Albright , who arrived from Uruguay , will rest most of the weekend in Chile , officials said .",Albright,Uruguay;Chile,,Albright,,Uruguay;Chile,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Her official programme will begin on Monday , and she will leave that day for Bolivia to attend a Latin American summit meeting in the city of Cochabamba .",,Bolivia;Cochabamba,,,,Bolivia;American;Cochabamba,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
Her tour will also include Honduras and Guatemala .,,Honduras;Guatemala,,Honduras,,Guatemala,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
Mexican army attacked in Michoacan state - report .,,Michoacan,,,,Mexican;Michoacan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
MEXICO CITY 1996-08-30,,MEXICO CITY,,,CITY,MEXICO,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"A group of heavily-armed men attacked a military convoy in the western Mexican state of Michoacan on Friday , killing one soldier and wounding two , radio reports said .",,Michoacan,,,,Mexican;Michoacan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
"Radio Red quoted local police in the town of Tacambaro , Michoacan , 80 km ( 50 miles ) south of the state capital Morelia , as saying 40 to 50 armed men attacked the convoy .",,Tacambaro;Michoacan;Morelia,Radio Red,Radio Red,,Tacambaro;Michoacan;Morelia,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,3,0,0,3,1.0,1.0,1.0
"Gonzalo Montoya , a police commander in Tacambaro , told Radio Red the group was armed with AK-47s and other high-powered assault rifles and wore military-style fatigues .",Gonzalo Montoya,Tacambaro,Radio Red,Gonzalo;Radio Red,Montoya,Tacambaro,0,2,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Montoya said he thought the attackers were criminals linked to drug trafficking or kidnapping in the area . """,Montoya,,,Montoya,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"We often see people dressed in military-style clothing here , "" he said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The attack comes a day after rebels of the self-styled Popular Revolutionary Army ( EPR ) launched coordinated attacks in at least three Mexican states , killing up to 14 people and wounding about 20 .",,,Popular Revolutionary Army;EPR,Popular Revolutionary Army,EPR,Mexican,0,1,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
China said to fear dissidents more than criminals .,,China,,,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
MANILA 1996-08-31,,MANILA,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The detention of veteran dissident Wang Donghai showed China 's determination to crush any vestige of dissent during the current profound transitions in the nation 's leadership , a human rights activist said on Saturday .",Wang Donghai,China,,Wang Donghai,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Xiao Qiang , executive director of the New York-based group Human Rights in China , said Wang 's arrest on Friday appeared to be part of the national "" Strike Hard "" campaign that has imprisoned thousands and sent hundreds to their death .",Xiao Qiang;Wang,,Human Rights in China,Xiao;Human Rights;Wang;Strike Hard,,Qiang;New;China,1,3,1,2,0.25,0.5,0.3333333333333333,0,1,1,1,0.0,0.0,0.0,0,3,1,1,0.0,0.0,0.0
"Although supposedly aimed at criminals , dozens of human rights activists have been detained in the campaign , which is meant to strengthen the Communist Party 's grip on power as senior leader Deng Xiaoping nears death , Xiao said in an interview .",Deng Xiaoping;Xiao,,Communist Party,Deng Xiaoping;Xiao,Communist Party,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" China is going through this power transition period .",,China,,,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The authorities are apparently extremely afraid of any political and social discontent , "" said Xiao , in Manila to attend an Amnesty International conference on human rights in China .",Xiao,Manila;China,Amnesty International,Xiao,Amnesty International,Manila;China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
He said one of Wang 's apparent offences was to write a public letter in May suggesting that a free press and an independent judicial system were vital if the government really meant to stamp out rampant corruption .,Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Xiao said crushing legitimate dissent was only making the problem worse and one day China would pay a high price .,Xiao,China,,Xiao,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" Those issues are not going to go away by repression .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"You only make things more hidden but potentially more explosive , "" he said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Wang was arrested in the east China city of Hangzhou by security officers who told the dissident 's family he would be sent to a study class -- a euphemism for coercive ideological reform .,Wang,China;Hangzhou,,Wang,,China;Hangzhou,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Wang , 45 , was sentenced last month to one year 's "" re-education by labour "" but was released because of ill-health .",Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Xiao said conditions in the labour camp were so brutal they drove another activist sentenced with Wang to attempt suicide .,Xiao;Wang,,,Xiao;Wang,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Police beat Wang and his colleague , Chen Longde , and encouraged other camp inmates to attack them as well , Xiao said .",Wang;Chen Longde;Xiao,,,Wang;Chen Longde;Xiao,,,3,0,0,3,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Manila hails Indonesia , OIC for peace deal support .",,Manila;Indonesia,OIC,,OIC,Manila;Indonesia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
MANILA 1996-08-31,,MANILA,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Philippine president Fidel Ramos expressed gratitude to Indonesian president Suharto and the Organisation of Islamic Conference ( OIC ) on Saturday for supporting talks that ended a conflict with local Moslem rebels .,Fidel Ramos;Suharto,Philippine,Organisation of Islamic Conference;OIC,Fidel Ramos;Suharto,Organisation;Islamic Conference;OIC,Philippine;Indonesian;Moslem,2,0,0,2,1.0,1.0,1.0,1,2,1,2,0.3333333333333333,0.5,0.4,1,2,0,1,0.3333333333333333,1.0,0.5
""" I extend the deepest gratitude ... to your excellency for your untiring and invaluable friendship and support , "" Ramos told Suharto in a letter .",Ramos;Suharto,,,Ramos;Suharto,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The full text of the letter was released to reporters on Saturday .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Jakarta served as the host to the series of negotiations which culminated in the initialling of the agreement last Friday .,,Jakarta,,,,Jakarta,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The formal signing of the peace agreement is scheduled on Monday in Manila .,,Manila,,,,Manila,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Ramos said the peace agreement "" shall bring down the curtain on a long and storied era of strife in Philippine history . """,Ramos,Philippine,,Ramos,,Philippine,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The war claimed more than 125,000 lives in the southern Mindanao island over a quarter of a century .",,Mindanao,,,Mindanao,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Burma 's Suu Kyi says military rulers abuse law .,Suu Kyi,Burma,,,Suu Kyi,Burma,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Deborah Charles,Deborah Charles,,,Deborah;Charles,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
RANGOON 1996-08-31,,RANGOON,,,RANGOON,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"Burma 's democracy leader Aung San Suu Kyi hit out at the government on Saturday for recent arrests and jailing of activists , saying the military abused the law to try to crush the democracy movement .",Aung San Suu Kyi,Burma,,Aung San Suu Kyi,,Burma,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" The main purpose of this press conference is to make it known to the world that the authorities are misusing the law all the time in order to try to crush the democracy movement , "" Suu Kyi told reporters at her Rangoon home .",Suu Kyi,Rangoon,,Suu Kyi,Rangoon,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"Suu Kyi said at least 61 democracy supporters had been arrested since May , and about 30 of them had been sentenced , most to long prison terms .",Suu Kyi,,,Suu;Kyi,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"In May the government launched a sweeping crackdown on the democracy movement , detaining over 260 members of Suu Kyi 's National League for Democracy ( NLD ) ahead of a party congress .",Suu Kyi,,National League for Democracy;NLD,,Suu Kyi;National League;NLD,Democracy,0,1,1,1,0.0,0.0,0.0,1,2,1,2,0.3333333333333333,0.5,0.4,0,1,1,1,0.0,0.0,0.0
Most were released but several dozen remain in custody .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The Burmese government last week confirmed the recent sentencing of nine democracy activists who were arrested in the May crackdown , including Suu Kyi 's assistant Win Htein .",Suu Kyi;Win Htein,,,Suu Kyi;Win Htein,,Burmese,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The military government , which in May said it had detained the politicians to prevent anarchy , said the activists were charged with attempting to destroy the peace and stability of the state .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"But Suu Kyi disagreed with the methods , saying officials often arrested NLD supporters in the middle of the night , then did not give them the opportunity to defend themselves in trials .",Suu Kyi,,NLD,Suu Kyi,NLD,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" When our people are tried , they are tried in a very secretive way .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Their families are not told , "" she said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Suu Kyi , who spearheads a campaign for sanctions on Burma 's government , was under house arrest for six years without being tried before being released in July 1995 .",Suu Kyi,Burma,,Suu,Kyi,Burma,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Several other leading members of the NLD have served prison terms .,,,NLD,,NLD,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The NLD party won a landslide victory in a 1990 election but the State Law and Order Restoration Council ( SLORC ) , which assumed power in 1988 after crushing pro-democracy demonstrations , never recognised the poll .",,,NLD;State Law and Order Restoration Council;SLORC,Order Restoration Council,NLD;State Law;SLORC,,0,1,1,1,0.0,0.0,0.0,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,1.0,1.0,1.0
""" This lack of rule of law is an indication that the authorities are not interested in fair play , "" she said . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"They are using a travesty of the law to try and crush our movements and to sentence our people to long terms in prison without proper trial . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Suu Kyi said once the activists were sentenced , they suffered inhuman conditions and lack of rights in prison .",Suu Kyi,,,Suu;Kyi,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" Almost all of the prisoners start suffering from various health problems after a couple of years in jail , "" she said . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Some of our people have been in prison for five to six years . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Most political prisoners are held in Rangoon 's Insein Prison .,,Rangoon;Insein Prison,,Insein Prison,,Rangoon,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
Some who have been released have recounted torture methods like sleep and food deprivation and physical abuse .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" If there are any more instances of death in custody it will be further proof that a prison sentence for political prisoners is sometimes almost the same as a death sentence , "" Suu Kyi said .",Suu Kyi,,,Suu Kyi,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Hla Than , an elected member of parliament for the NLD , died in early August after being at Insein for six years .",Hla Than,Insein,NLD,Hla,NLD;Insein,Than,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
"His death came five weeks after James Leander ( Leo ) Nichols , a close friend of Suu Kyi and Danish honorary consul , died while serving a prison term at Insein .",James Leander ( Leo ) Nichols;Suu Kyi,Insein,,James Leander;Nichols,Leo;Suu Kyi;Insein,Danish,0,2,2,2,0.0,0.0,0.0,0,3,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Suu Kyi said the government had increased its repression tactics on the democracy movement because it feared the growing popularity of the movement .,Suu Kyi,,,Suu;Kyi,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,,Burma,NLD,,NLD,Burma,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" We will carry on .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Nobody is free from arrest in Burma . """,,Burma,,,,Nobody;Burma,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
Dow Chemical in China ethylene venture .,,China,Dow Chemical,Dow,Chemical,China,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
BEIJING 1996-08-31,,BEIJING,,,,BEIJING,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The Dow Chemical Co of the United States will invest $ 4 billion to build an ethylene plant in Tianjin city in northern China , the China Daily said on Saturday .",,United States;Tianjin;China,Dow Chemical Co;China Daily,Daily,Dow Chemical Co,United States;Tianjin;China;China,0,1,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666,3,0,0,3,1.0,1.0,1.0
"The plant will have annual production of 400,000 tonnes , the newspaper said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
It gave no further details of the venture .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Tianjin boasts a range of infrastructure facilities , attracting several multinational oil companies to invest in recent years .",,Tianjin,,,,Tianjin,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Caltex Petroleum Corp plans to build a lubricants blender in a bonded zone in Tianjin , the newspaper said .",,Tianjin,Caltex Petroleum Corp,Petroleum Corp,,Caltex;Tianjin,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666
"Multinational firms including Mobil , Shell and Caltex , were also attracted to Tianjin due to China 's rising demand for lube and oil-based products , the newspaper said .",,Tianjin;China,Mobil;Shell;Caltex,Mobil,Shell,Caltex;China,0,1,1,1,0.0,0.0,0.0,1,0,2,3,1.0,0.3333333333333333,0.5,1,1,1,2,0.5,0.5,0.5
It gave no further details .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
N. Korea urges S. Korea to return war veteran .,,N. Korea;S. Korea,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0
SEOUL 1996-08-31,,SEOUL,,,,SEOUL,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"North Korea demanded on Saturday that South Korea return a northern war veteran who has been in the South since the 1950-53 war , Seoul 's unification ministry said .",,North Korea;South Korea;South;Seoul,,Korea,,North;South Korea;South;Seoul,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,3,1,1,4,0.75,0.75,0.75
""" ...I request the immediate repatriation of Kim In-so to North Korea where his family is waiting , "" North Korean Red Cross president Li Song-ho said in a telephone message to his southern couterpart , Kang Young-hoon .",Kim In-so;Li Song-ho;Kang Young-hoon,North Korea,North Korean Red Cross,Kim;Li Song-ho;Kang,,North Korea;North,1,2,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666
Li said Kim had been critically ill with a cerebral haemorrhage .,Li;Kim,,,Li;Kim,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The message was distributed to the press by the South Korean unification ministry .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Kim , an unrepentant communist , was captured during the Korean War and released after spending more than 30 years in a southern jail .",Kim,,,Kim,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He submitted a petition to the International Red Cross in 1993 asking for his repatriation .,,,International Red Cross,,International Red Cross,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
